File Name,Relative Path,Fish Computer Path,Species,Single Fish,Comments,Segmentable,box annotated,mask annotated,train/val/test,Mask Annotator Name,Fish Computer Folder,Date Data Added,Keypoint annotated,Keypoint Annotator Name,Box Annotator Name,Duplicate,CVAT Task ID,Multifish Order
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/85.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/85.mp4,Brown Trout,1,,1,1,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__85,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/86.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/86.mp4,Brown Trout,1,,1,1,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__86,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/87.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/87.mp4,Brown Trout,1,,1,1,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__87,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/88.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/88.mp4,Brown Trout,1,,1,1,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__88,2025-06-19,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\100.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\100.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/100.mp4,Chinook,1,,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__100,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\101.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\101.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/101.mp4,Chinook,1,,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__101,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\120.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\120.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/120.mp4,Chinook,1,a little janky but complete,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__120,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\139.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\139.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/139.mp4,Chinook,1,,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__139,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\37.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\37.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/37.mp4,Chinook,1,,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__37,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\38.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\38.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/38.mp4,Chinook,1,,1,1,1,train,Simone,Credit__2024__09032024-09122024__24  09  03  14  37__38,,,,,,,
\Ganaraska\08292024-09032024\24  08  29  14  32\196.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\08292024-09032024\24  08  29  14  32\196.mp4,/data/remora/Ganaraska/Ganaraska 2024/08292024-09032024/24  08  29  14  32/196.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__08292024-09032024__24  08  29  14  32__196,,1,Noah,,,,
\Ganaraska\08292024-09032024\24  08  29  14  32\307.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\08292024-09032024\24  08  29  14  32\307.mp4,/data/remora/Ganaraska/Ganaraska 2024/08292024-09032024/24  08  29  14  32/307.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__08292024-09032024__24  08  29  14  32__307,,,,,,,
\Ganaraska\08292024-09032024\24  08  29  14  32\4041.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\08292024-09032024\24  08  29  14  32\4041.mp4,/data/remora/Ganaraska/Ganaraska 2024/08292024-09032024/24  08  29  14  32/4041.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__08292024-09032024__24  08  29  14  32__4041,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\100.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\100.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/100.mp4,Chinook,1,lamprey scar,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__100,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1003.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1003.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1003.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1003,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\2335.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\2335.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/2335.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__2335,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\564.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\564.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/564.mp4,Chinook,1,,1,1,1,train,Simone,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__564,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\36.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\36.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/36.mp4,Chinook,1,"masks are a bit rough, complete",1,1,1,train,Simone,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__36,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\461.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\461.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/461.mp4,Chinook,1,"masks are a bit rough, complete",1,1,1,train,Simone,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__461,,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/10.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/10.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08122024-08162024__24  08  12  12  13__10,2025-06-18,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/21.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/21.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08122024-08162024__24  08  12  12  13__21,2025-06-18,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/6.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/6.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08122024-08162024__24  08  12  12  13__6,2025-06-18,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/7.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/7.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08122024-08162024__24  08  12  12  13__7,2025-06-18,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/8.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/8.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08122024-08162024__24  08  12  12  13__8,2025-06-18,,,,,,
/Credit/2024/08232024-08262024/24 08 23 11 55/1.mp4,,/data/remora/Credit/2024/08232024-08262024/24  08  23  11  55/1.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08232024-08262024__24  08  23  11  55__1,2025-06-18,,,,,,
/Credit/2024/08232024-08262024/24 08 23 11 55/110.mp4,,/data/remora/Credit/2024/08232024-08262024/24  08  23  11  55/110.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08232024-08262024__24  08  23  11  55__110,2025-06-18,,,,,,
/Credit/2024/05072024-26072024/24 07 05 10 46/19.mp4,,/data/remora/Credit/2024/05072024-26072024/24  07  05  10  46/19.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__05072024-26072024__24  07  05  10  46__19,2025-06-18,,,,,,
/Credit/2024/08012024-08122024/24 08 01 11 58/17.mp4,,/data/remora/Credit/2024/08012024-08122024/24  08  01  11  58/17.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08012024-08122024__24  08  01  11  58__17,2025-06-18,,,,,,
/Credit/2024/08012024-08122024/24 08 01 11 58/18.mp4,,/data/remora/Credit/2024/08012024-08122024/24  08  01  11  58/18.mp4,Chinook,1,,1,1,1,,Bushra,Credit__2024__08012024-08122024__24  08  01  11  58__18,2025-06-18,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\9.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\9.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/9.mp4,Coho,0,2 Coho,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__9,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\195.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\195.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/195.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__195,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\202.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\202.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/202.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__202,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\209.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\209.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/209.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__209,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\312.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\312.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/312.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__312,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\325.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\325.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/325.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__325,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\34.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\34.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/34.mp4,Coho,1,,1,1,1,,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__34,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\48.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\48.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/48.mp4,Coho,1,great video,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__48,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\52.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\52.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/52.mp4,Coho,1,"fish is fast, captured in ~ 5 frames",1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__52,,,,,,,
\Credit\09152023-09182023\23 09 15 10 13\7.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09152023-09182023\23 09 15 10 13\7.mp4,/data/remora/Credit/2023/09152023-09182023/23  09  15  10  13/7.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09152023-09182023__23  09  15  10  13__7,,,,,,,
\Credit\09182023-09222023\23 09 18 12 39\198.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09182023-09222023\23 09 18 12 39\198.mp4,/data/remora/Credit/2023/09182023-09222023/23  09  18  12  39/198.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09182023-09222023__23  09  18  12  39__198,,,,,,,
\Credit\09182023-09222023\23 09 18 12 39\265.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09182023-09222023\23 09 18 12 39\265.mp4,/data/remora/Credit/2023/09182023-09222023/23  09  18  12  39/265.mp4,Coho,1,could trim video at end,1,1,1,train,Bushra,Credit__2023__09182023-09222023__23  09  18  12  39__265,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\1211.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\1211.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/1211.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09222023-09252023__23  09  22  12  11__1211,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\41.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\41.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/41.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09222023-09252023__23  09  22  12  11__41,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\99.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\99.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/99.mp4,Coho,1,,1,1,1,train,Bushra,Credit__2023__09222023-09252023__23  09  22  12  11__99,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1012.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1012.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1012.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1012,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1114.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1114.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1114.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1114,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1143.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1143.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1143.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1143,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1296.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1296.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1296.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1296,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\160.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\160.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/160.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__160,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\2082.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\2082.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/2082.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__2082,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\273.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\273.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/273.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__273,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\404.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\404.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/404.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__404,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\500.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\500.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/500.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__500,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\501.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\501.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/501.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__501,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\589.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\589.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/589.mp4,Coho,1,"low contrast on lower fin, complete",1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__589,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\143.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\143.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/143.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__143,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\1854.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\1854.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/1854.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__1854,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\290.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\290.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/290.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__290,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\320.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\320.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/320.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__320,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\327.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\327.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/327.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__327,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\354.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\354.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/354.mp4,Coho,1,,1,1,1,train,Bushra,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__354,,,,,,,
\Credit\09272024-10022024\24  09  27  12  55\1545.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09272024-10022024\24  09  27  12  55\1545.mp4,/data/remora/Credit/2024/09272024-10022024/24  09  27  12  55/1545.mp4,Multiple_Species,0,Brown for first frames - chinook included,1,1,1,train,Bushra,Credit__2024__09272024-10022024__24  09  27  12  55__1545,,,,,,,
/Credit/2024/08192024-08232024/24 08 19 14 39/47.mp4,,/data/remora/Credit/2024/08192024-08232024/24  08  19  14  39/47.mp4,Multiple_Species,0,and Chinook,1,1,1,,Bushra,Credit__2024__08192024-08232024__24  08  19  14  39__47,2025-06-18,,,,,,
\Credit\04252023-04272023\23  04  25  10  20\1.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\04252023-04272023\23  04  25  10  20\1.mp4,/data/remora/Credit/2023/04252023-04272023/23  04  25  10  20/1.mp4,Rainbow Trout,1,"generated masks, mask edited",1,1,1,,Bushra,Credit__2023__04252023-04272023__23  04  25  10  20__1,,,,,,,
